Transaction ID;Site;Borne;Connecteur;Flotte;Date de début;Durée (HH:MM);Gain de charge (%);Energie délivrée (Wh);Montant facturé (CFA);T1 Créneau;T2 Créneau;T3 Créneau;T4 Créneau;T5 Créneau;T1 Prix/kWh (CFA);T2 Prix/kWh (CFA);T3 Prix/kWh (CFA);T4 Prix/kWh (CFA);T5 Prix/kWh (CFA);T1 Énergie (kWh);T2 Énergie (kWh);T3 Énergie (kWh);T4 Énergie (kWh);T5 Énergie (kWh);T1 Coût (CFA);T2 Coût (CFA);T3 Coût (CFA);T4 Coût (CFA);T5 Coût (CFA)
1768051360;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Illigo;2026-01-10 13:22;00:37;41;16908.00;3889.00;00:00-23:59;;;;;230;;;;;16.908;;;;;3889;;;;
1768050121;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-10 13:01;00:17;25;15269.00;3512.00;00:00-23:59;;;;;230;;;;;15.269;;;;;3512;;;;
1768042473;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-10 10:54;00:22;36;21850.00;5026.00;00:00-23:59;;;;;230;;;;;21.85;;;;;5026;;;;
1768037638;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-10 09:33;00:51;83;34265.00;7881.00;00:00-23:59;;;;;230;;;;;34.265;;;;;7881;;;;
1768035818;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-10 09:03;00:27;47;13512.00;3108.00;00:00-23:59;;;;;230;;;;;13.512;;;;;3108;;;;
1768031040;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-10 07:43;00:40;62;16743.00;3851.00;00:00-23:59;;;;;230;;;;;16.743;;;;;3851;;;;
1768019423;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-10 04:30;00:23;22;9536.00;2194.00;00:00-23:59;;;;;230;;;;;9.536;;;;;2194;;;;
1768017901;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-10 04:04;00:02;3;1057.00;244.00;00:00-23:59;;;;;230;;;;;1.057;;;;;244;;;;
1768014583;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-10 03:09;00:19;33;13187.00;3034.00;00:00-23:59;;;;;230;;;;;13.187;;;;;3034;;;;
1768014546;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-10 03:08;00:52;51;23980.00;5516.00;00:00-23:59;;;;;230;;;;;23.98;;;;;5516;;;;
1768011581;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-10 02:19;00:21;45;17865.00;4109.00;00:00-23:59;;;;;230;;;;;17.865;;;;;4109;;;;
1768009661;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-10 01:47;01:04;82;21747.00;5002.00;00:00-23:59;;;;;230;;;;;21.747;;;;;5002;;;;
1768002918;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-09 23:55;00:17;29;12994.00;2989.00;00:00-23:59;;;;;230;;;;;12.994;;;;;2989;;;;
1768000359;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Illigo;2026-01-09 23:12;00:22;31;12991.00;2988.00;00:00-23:59;;;;;230;;;;;12.991;;;;;2988;;;;
1768000052;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2026-01-09 23:07;00:27;52;21772.00;5008.00;00:00-23:59;;;;;230;;;;;21.772;;;;;5008;;;;
1767999546;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 22:58;01:00;56;15797.00;3634.00;00:00-23:59;;;;;230;;;;;15.797;;;;;3634;;;;
1767999309;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 22:54;00:02;5;1260.00;290.00;00:00-23:59;;;;;230;;;;;1.26;;;;;290;;;;
1767999247;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 22:53;00:01;0;78.00;18.00;00:00-23:59;;;;;230;;;;;0.078;;;;;18;;;;
1767998963;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-09 22:49;00:40;77;30440.00;7002.00;00:00-23:59;;;;;230;;;;;30.44;;;;;7002;;;;
1767993651;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2026-01-09 21:20;00:13;22;10237.00;2355.00;00:00-23:59;;;;;230;;;;;10.237;;;;;2355;;;;
1767993166;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-09 21:12;00:52;37;10271.00;2363.00;00:00-23:59;;;;;230;;;;;10.271;;;;;2363;;;;
1767989254;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-09 20:07;00:39;53;17796.00;4094.00;00:00-23:59;;;;;230;;;;;17.796;;;;;4094;;;;
1767988010;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Illigo;2026-01-09 19:46;01:07;82;33171.00;7630.00;00:00-23:59;;;;;230;;;;;33.171;;;;;7630;;;;
1767987632;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2026-01-09 19:40;00:57;77;33602.00;7729.00;00:00-23:59;;;;;230;;;;;33.602;;;;;7729;;;;
1767987166;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-09 19:32;00:56;63;16824.00;3870.00;00:00-23:59;;;;;230;;;;;16.824;;;;;3870;;;;
1767986896;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 19:27;00:22;15;3601.00;829.00;00:00-23:59;;;;;230;;;;;3.601;;;;;829;;;;
1767986316;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-09 19:18;01:04;79;34467.00;7928.00;00:00-23:59;;;;;230;;;;;34.467;;;;;7928;;;;
1767984922;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 18:55;00:26;47;16014.00;3684.00;00:00-23:59;;;;;230;;;;;16.014;;;;;3684;;;;
1767983369;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 18:29;00:15;34;11104.00;2554.00;00:00-23:59;;;;;230;;;;;11.104;;;;;2554;;;;
1767983033;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-09 18:23;00:32;35;9317.00;2143.00;00:00-23:59;;;;;230;;;;;9.317;;;;;2143;;;;
1767981137;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-09 17:51;00:42;58;14758.00;3395.00;00:00-23:59;;;;;230;;;;;14.758;;;;;3395;;;;
1767977249;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-09 16:47;00:29;53;21929.00;5044.00;00:00-23:59;;;;;230;;;;;21.929;;;;;5044;;;;
1767974900;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-09 16:08;00:51;66;28894.00;6646.00;00:00-23:59;;;;;230;;;;;28.894;;;;;6646;;;;
1767973490;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 15:44;00:48;51;17374.00;3997.00;00:00-23:59;;;;;230;;;;;17.374;;;;;3997;;;;
1767972676;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2026-01-09 15:30;00:59;67;17890.00;4115.00;00:00-23:59;;;;;230;;;;;17.89;;;;;4115;;;;
1767971804;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-09 15:16;00:09;14;8203.00;1887.00;00:00-23:59;;;;;230;;;;;8.203;;;;;1887;;;;
1767971793;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Illigo;2026-01-09 15:16;00:23;31;12872.00;2961.00;00:00-23:59;;;;;230;;;;;12.872;;;;;2961;;;;
1767971241;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Illigo;2026-01-09 15:07;00:08;12;4777.00;1099.00;00:00-23:59;;;;;230;;;;;4.777;;;;;1099;;;;
1767970690;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-09 14:57;00:17;23;13541.00;3115.00;00:00-23:59;;;;;230;;;;;13.541;;;;;3115;;;;
1767970089;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-09 14:47;00:41;61;25386.00;5839.00;00:00-23:59;;;;;230;;;;;25.386;;;;;5839;;;;
1767970082;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 14:47;00:16;23;9052.00;2082.00;00:00-23:59;;;;;230;;;;;9.052;;;;;2082;;;;
1767968376;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 14:19;00:24;47;19083.00;4390.00;00:00-23:59;;;;;230;;;;;19.083;;;;;4390;;;;
1767963851;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-09 13:03;00:19;38;16073.00;3697.00;00:00-23:59;;;;;230;;;;;16.073;;;;;3697;;;;
1767962051;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-09 12:33;00:47;67;27006.00;6212.00;00:00-23:59;;;;;230;;;;;27.006;;;;;6212;;;;
1767960457;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-09 12:07;00:46;74;29213.00;6719.00;00:00-23:59;;;;;230;;;;;29.213;;;;;6719;;;;
1767959937;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-09 11:58;00:09;16;4297.00;989.00;00:00-23:59;;;;;230;;;;;4.297;;;;;989;;;;
1767958471;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-09 11:34;00:23;44;11694.00;2690.00;00:00-23:59;;;;;230;;;;;11.694;;;;;2690;;;;
1767958374;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-09 11:32;00:52;72;18942.00;4357.00;00:00-23:59;;;;;230;;;;;18.942;;;;;4357;;;;
1767955405;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-09 10:43;00:38;47;34511.00;7938.00;00:00-23:59;;;;;230;;;;;34.511;;;;;7938;;;;
1767911686;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Illigo;2026-01-08 22:34;00:21;41;16119.00;3708.00;00:00-23:59;;;;;230;;;;;16.119;;;;;3708;;;;
1767909978;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-08 22:06;00:56;57;16952.00;3899.00;00:00-23:59;;;;;230;;;;;16.952;;;;;3899;;;;
1767906155;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-08 21:02;00:13;26;10081.00;2319.00;00:00-23:59;;;;;230;;;;;10.081;;;;;2319;;;;
1767905328;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-08 20:48;00:11;22;9109.00;2096.00;00:00-23:59;;;;;230;;;;;9.109;;;;;2096;;;;
1767901934;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-08 19:51;00:48;68;22629.00;5205.00;00:00-23:59;;;;;230;;;;;22.629;;;;;5205;;;;
1767901028;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-08 19:36;01:21;85;22795.00;5243.00;00:00-23:59;;;;;230;;;;;22.795;;;;;5243;;;;
1767899042;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-08 19:03;00:49;65;20974.00;4825.00;00:00-23:59;;;;;230;;;;;20.974;;;;;4825;;;;
1767897441;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-08 18:37;00:18;34;9061.00;2085.00;00:00-23:59;;;;;230;;;;;9.061;;;;;2085;;;;
1767896846;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-08 18:27;00:26;52;21763.00;5006.00;00:00-23:59;;;;;230;;;;;21.763;;;;;5006;;;;
1767895208;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-08 17:59;00:01;0;9.00;3.00;00:00-23:59;;;;;230;;;;;0.009;;;;;3;;;;
1767891872;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-08 17:04;00:55;88;34719.00;7986.00;00:00-23:59;;;;;230;;;;;34.719;;;;;7986;;;;
1767890376;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-08 16:39;00:17;12;5225.00;1202.00;00:00-23:59;;;;;230;;;;;5.225;;;;;1202;;;;
1767888812;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-08 16:13;01:42;86;24687.00;5679.00;00:00-23:59;;;;;230;;;;;24.687;;;;;5679;;;;
1767887388;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-08 15:49;00:24;38;17419.00;4007.00;00:00-23:59;;;;;230;;;;;17.419;;;;;4007;;;;
1767886509;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-08 15:34;00:52;80;26113.00;6006.00;00:00-23:59;;;;;230;;;;;26.113;;;;;6006;;;;
1767885715;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Illigo;2026-01-08 15:21;00:05;2;1459.00;336.00;00:00-23:59;;;;;230;;;;;1.459;;;;;336;;;;
1767885684;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-08 15:21;00:38;63;25383.00;5839.00;00:00-23:59;;;;;230;;;;;25.383;;;;;5839;;;;
1767884713;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Illigo;2026-01-08 15:04;00:15;21;8283.00;1906.00;00:00-23:59;;;;;230;;;;;8.283;;;;;1906;;;;
1767884607;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-08 15:03;00:17;18;13651.00;3140.00;00:00-23:59;;;;;230;;;;;13.651;;;;;3140;;;;
1767884200;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-08 14:56;00:04;1;1139.00;262.00;00:00-23:59;;;;;230;;;;;1.139;;;;;262;;;;
1767883678;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Illigo;2026-01-08 14:47;00:12;20;8032.00;1848.00;00:00-23:59;;;;;230;;;;;8.032;;;;;1848;;;;
1767883210;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Illigo;2026-01-08 14:39;00:04;5;1944.00;448.00;00:00-23:59;;;;;230;;;;;1.944;;;;;448;;;;
1767882422;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-08 14:26;00:17;20;13637.00;3137.00;00:00-23:59;;;;;230;;;;;13.637;;;;;3137;;;;
1767879059;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-08 13:30;00:46;66;38712.00;8904.00;00:00-23:59;;;;;230;;;;;38.712;;;;;8904;;;;
1767878838;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-08 13:26;01:04;91;36346.00;8360.00;00:00-23:59;;;;;230;;;;;36.346;;;;;8360;;;;
1767877050;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-08 12:57;00:28;21;13135.00;3022.00;00:00-23:59;;;;;230;;;;;13.135;;;;;3022;;;;
1767876981;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-08 12:56;00:13;21;13047.00;3001.00;00:00-23:59;;;;;230;;;;;13.047;;;;;3001;;;;
1767876479;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Illigo;2026-01-08 12:47;00:35;41;16512.00;3798.00;00:00-23:59;;;;;230;;;;;16.512;;;;;3798;;;;
1767876389;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-08 12:46;00:55;48;25412.00;5845.00;00:00-23:59;;;;;230;;;;;25.412;;;;;5845;;;;
1767873052;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-08 11:50;00:24;44;19505.00;4487.00;00:00-23:59;;;;;230;;;;;19.505;;;;;4487;;;;
1767872351;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-08 11:38;01:11;55;17402.00;4003.00;00:00-23:59;;;;;230;;;;;17.402;;;;;4003;;;;
1767867319;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-08 10:14;00:08;18;6801.00;1565.00;00:00-23:59;;;;;230;;;;;6.801;;;;;1565;;;;
1767864479;Petro Ivoire GANDHI;PI-GA-CP05;Connecteur A;Public;2026-01-08 09:27;00:01;0.0;0.00;0.00;00:00-23:59;;;;;200;;;;;0.0;;;;;0;;;;
1767860984;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-08 08:29;00:49;79;27848.00;6406.00;00:00-23:59;;;;;230;;;;;27.848;;;;;6406;;;;
1767858166;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-08 07:42;00:15;22;8626.00;1984.00;00:00-23:59;;;;;230;;;;;8.626;;;;;1984;;;;
1767856328;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-08 07:11;00:28;56;22539.00;5184.00;00:00-23:59;;;;;230;;;;;22.539;;;;;5184;;;;
1767833601;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-08 00:53;00:27;50;21794.00;5013.00;00:00-23:59;;;;;230;;;;;21.794;;;;;5013;;;;
1767832902;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-08 00:41;01:01;62;56225.00;12932.00;00:00-23:59;;;;;230;;;;;56.225;;;;;12932;;;;
1767831635;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-08 00:20;00:21;29;13325.00;3065.00;00:00-23:59;;;;;230;;;;;13.325;;;;;3065;;;;
1767822263;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2026-01-07 21:44;00:28;49;13100.00;3013.00;00:00-23:59;;;;;230;;;;;13.1;;;;;3013;;;;
1767820808;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-07 21:19;00:36;40;10472.00;2409.00;00:00-23:59;;;;;230;;;;;10.472;;;;;2409;;;;
1767816118;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-07 20:01;00:59;65;17453.00;4015.00;00:00-23:59;;;;;230;;;;;17.453;;;;;4015;;;;
1767814781;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-07 19:39;00:05;2;762.00;176.00;00:00-23:59;;;;;230;;;;;0.762;;;;;176;;;;
1767814140;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-07 19:28;00:29;26;11677.00;2686.00;00:00-23:59;;;;;230;;;;;11.677;;;;;2686;;;;
1767811148;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-07 18:38;00:58;78;34764.00;7996.00;00:00-23:59;;;;;230;;;;;34.764;;;;;7996;;;;
1767810325;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-07 18:25;00:28;49;21751.00;5003.00;00:00-23:59;;;;;230;;;;;21.751;;;;;5003;;;;
1767809935;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-07 18:18;00:17;16;7516.00;1729.00;00:00-23:59;;;;;230;;;;;7.516;;;;;1729;;;;
1767808849;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-07 18:00;00:12;19;10903.00;2508.00;00:00-23:59;;;;;230;;;;;10.903;;;;;2508;;;;
1767807348;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Illigo;2026-01-07 17:35;00:11;10;4663.00;1073.00;00:00-23:59;;;;;230;;;;;4.663;;;;;1073;;;;
1767807334;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-07 17:35;00:40;38;21743.00;5001.00;00:00-23:59;;;;;230;;;;;21.743;;;;;5001;;;;
1767807281;Petro Ivoire GANDHI;PI-GA-CP04;Connecteur A;Public;2026-01-07 17:34;03:05;0.0;21002.00;4201.00;00:00-23:59;;;;;200;;;;;21.002;;;;;4201;;;;
1767805183;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Illigo;2026-01-07 16:59;00:24;45;17436.00;4011.00;00:00-23:59;;;;;230;;;;;17.436;;;;;4011;;;;
1767804350;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-07 16:45;00:35;41;19476.00;4480.00;00:00-23:59;;;;;230;;;;;19.476;;;;;4480;;;;
1767803809;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur B;Public;2026-01-07 16:36;00:24;38;21789.00;5012.00;00:00-23:59;;;;;230;;;;;21.789;;;;;5012;;;;
1767803534;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-07 16:31;00:12;15;6110.00;1406.00;00:00-23:59;;;;;230;;;;;6.11;;;;;1406;;;;
1767803252;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-07 16:27;01:03;78;34519.00;7940.00;00:00-23:59;;;;;230;;;;;34.519;;;;;7940;;;;
1767802720;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-07 16:18;00:48;63;20908.00;4809.00;00:00-23:59;;;;;230;;;;;20.908;;;;;4809;;;;
1767802026;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-07 16:06;02:02;76;38944.00;8958.00;00:00-23:59;;;;;230;;;;;38.944;;;;;8958;;;;
1767801197;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-07 15:52;00:16;19;8725.00;2007.00;00:00-23:59;;;;;230;;;;;8.725;;;;;2007;;;;
1767800027;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Illigo;2026-01-07 15:33;00:25;33;13801.00;3175.00;00:00-23:59;;;;;230;;;;;13.801;;;;;3175;;;;
1767799237;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-07 15:20;00:53;32;8727.00;2008.00;00:00-23:59;;;;;230;;;;;8.727;;;;;2008;;;;
1767798007;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-07 14:59;01:12;48;34788.00;8002.00;00:00-23:59;;;;;230;;;;;34.788;;;;;8002;;;;
1767797056;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-07 14:43;00:34;59;15638.00;3597.00;00:00-23:59;;;;;230;;;;;15.638;;;;;3597;;;;
1767796176;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-07 14:29;00:13;27;10985.00;2527.00;00:00-23:59;;;;;230;;;;;10.985;;;;;2527;;;;
1767795880;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-07 14:24;00:03;25;2183.00;503.00;00:00-23:59;;;;;230;;;;;2.183;;;;;503;;;;
1767791441;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-07 13:10;00:34;54;22385.00;5149.00;00:00-23:59;;;;;230;;;;;22.385;;;;;5149;;;;
1767777708;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur A;Public;2026-01-07 09:21;00:45;72;29198.00;6716.00;00:00-23:59;;;;;230;;;;;29.198;;;;;6716;;;;
1767775585;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-07 08:46;00:51;82;34499.00;7935.00;00:00-23:59;;;;;230;;;;;34.499;;;;;7935;;;;
1767769031;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-07 06:56;00:38;70;30491.00;7013.00;00:00-23:59;;;;;230;;;;;30.491;;;;;7013;;;;
1767768043;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-07 06:40;00:11;23;9049.00;2082.00;00:00-23:59;;;;;230;;;;;9.049;;;;;2082;;;;
1767764580;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-07 05:42;00:36;44;19206.00;4418.00;00:00-23:59;;;;;230;;;;;19.206;;;;;4418;;;;
1767762992;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-07 05:16;00:11;20;8774.00;2019.00;00:00-23:59;;;;;230;;;;;8.774;;;;;2019;;;;
1767755017;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-07 03:03;00:10;10;4567.00;1051.00;00:00-23:59;;;;;230;;;;;4.567;;;;;1051;;;;
1767752995;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Public;2026-01-07 02:29;00:44;63;16958.00;3901.00;00:00-23:59;;;;;230;;;;;16.958;;;;;3901;;;;
1767750236;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-07 01:43;00:58;77;43422.00;9988.00;00:00-23:59;;;;;230;;;;;43.422;;;;;9988;;;;
1767740571;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur A;Public;2026-01-06 23:02;00:05;8;4362.00;1004.00;00:00-23:59;;;;;230;;;;;4.362;;;;;1004;;;;
1767739588;Petro Ivoire GANDHI;PI-GA-CP03;Connecteur A;Public;2026-01-06 22:46;00:27;46;15220.00;3501.00;00:00-23:59;;;;;230;;;;;15.22;;;;;3501;;;;
1767738054;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-06 22:20;00:16;30;8339.00;1918.00;00:00-23:59;;;;;230;;;;;8.339;;;;;1918;;;;
1767737144;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-06 22:05;00:12;29;8289.00;1907.00;00:00-23:59;;;;;230;;;;;8.289;;;;;1907;;;;
1767735954;Petro Ivoire GANDHI;PI-GA-CP01;Connecteur B;Illigo;2026-01-06 21:45;00:32;49;19832.00;4562.00;00:00-23:59;;;;;230;;;;;19.832;;;;;4562;;;;
1767733217;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-06 20:59;00:12;15;6484.00;1492.00;00:00-23:59;;;;;230;;;;;6.484;;;;;1492;;;;
1767732482;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur B;Public;2026-01-06 20:47;00:47;56;19001.00;4371.00;00:00-23:59;;;;;230;;;;;19.001;;;;;4371;;;;
1767724073;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-06 18:27;00:40;64;36076.00;8298.00;00:00-23:59;;;;;230;;;;;36.076;;;;;8298;;;;
1767718495;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur A;Public;2026-01-06 16:54;00:55;86;34878.00;8022.00;00:00-23:59;;;;;230;;;;;34.878;;;;;8022;;;;
1767715846;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-06 16:10;00:27;54;21641.00;4978.00;00:00-23:59;;;;;230;;;;;21.641;;;;;4978;;;;
1767713694;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Illigo;2026-01-06 15:34;00:29;42;17578.00;4043.00;00:00-23:59;;;;;230;;;;;17.578;;;;;4043;;;;
1767708190;Petro Ivoire GANDHI;PI-GA-CP02;Connecteur B;Public;2026-01-06 14:02;01:07;71;19139.00;4402.00;00:00-23:59;;;;;230;;;;;19.139;;;;;4402;;;;
1767705133;Petro Ivoire ABATTA;PI-AB-CP01;Connecteur A;Public;2026-01-06 13:11;00:39;58;15538.00;3574.00;00:00-23:59;;;;;230;;;;;15.538;;;;;3574;;;;
1767705000;Petro Ivoire ABATTA;PI-AB-CP02;Connecteur B;Public;2026-01-06 13:09;01:08;72;19005.00;4372.00;00:00-23:59;;;;;230;;;;;19.005;;;;;4372;;;;
